"<p>Imagine a usecase where you want to create a cluster of distributed processes and replicate data in those processes for fault tolerance. When you want to update data, you write to all processes for example, GenServer.multi_call/4. But for reading you can pick a random process form the cluster. What OTP mechanism would you choose?  </p>
"	"<p>1. Create a process group using :pg2 </p>
<div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(node2@localhost)1&gt; :pg2.start {:ok, #PID
&lt;0.112.0&gt;} iex(node2@localhost)2&gt; :pg2.create({:todo_list, &quot;bob&quot;}) :o
k iex(node2@localhost)3&gt; :pg2.join({:todo_list, &quot;bob&quot;}, self())  :ok</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
<div>
<p>2. Add each process in this process group</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(node1@localhost)1&gt; Node.connect(:&quot;node2@localhost&quot;) true iex
(node1@localhost)2&gt; :pg2.which_groups                [todo_list: &quot;bob
&quot;] iex(node1@localhost)3&gt; :pg2.join({:todo_list, &quot;bob&quot;}, self()) :ok</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
<div>
<p>3. Query all processes and send data updates to all processes</p>
</div>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(node2@localhost)4&gt; :pg2.
get_members({:todo_list, &quot;bob&quot;})  [#PID&lt;11151.110.0&gt;, #PID&lt;0.110.0&gt;]</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
<div>
<p>4. Pick the local process or a random process for data reads<br />
</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(node2@
localhost)5&gt; :pg2.get_closest_pid({:todo_list, &quot;bob&quot;}) #PID&lt;0.110.0&gt;</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
"	
"<p>How do you link two processes such that when one process dies, the other process dies too?</p>
"	"<div>
<p>`spawn_link(anon_fun) :: pid`</p>
</div>
<div>
<p>`spawn_link(module_name, :function_name, args) :: pid`</p>
</div>
<div>
<div>
<p>spawn_link call spawns a process and links it to the caller in one operation. When processes are linked, each can receive information when the other exits i.e when one exits abnormally, it kills the other.</p>
</div>
</div>
"	
"<p>Although GenServer and Agent seem to be doing the same thing which is managing state in a long running process, what is one shortcoming with Agent and how do you tackle that?</p>
"	"<div>
<div>
<div>
<div>
<p>One problem with agents is that they completely open the process’s state. Recall that with GenServer, the <strong>state is private to the server</strong> and can only be manipulated via well-defined messages. For example,</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>GenServer.cast(counter_server_pid, :increment)</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>the actualy increment logic is hidden from the client. With an Agent, though, the state can be manipulated in an arbitrary way through lambdas passed to Agent functions, which means the state is prone to accidental corruption </p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>Agent.update(counter_server_pid, fn x-&gt;x+5 end)</code></pre>
</div></td>
</tr>
</tbody>
</table>
<div>
<div>
<div>
<div>
<div>
<p>To guard against this problem, you’re advised to always wrap an agent in a dedicated module, and to only manipulate the agent process through functions of that module. For example,</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>def inc
rement(pid) do   Agent.update(counter_server_pid, fn x-&gt;x+5 end) end</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
"	
"<p>True or False: All the nodes within a single machine don't share same cookie.</p>
"	"<p>False. The first time you start a BEAM instance, a random cookie is generated for you and persisted in your home folder in the .erlang.cookie file. By default, all nodes you start on that machine will have this cookie.</p>
<div>
<p><br />
</p>
</div>
<div>
<p>A node running on another machine will have a different cookie, so connecting two nodes on different machines won’t work by default; you need to somehow make all nodes use the same cookie. </p>
</div>
"	
"<p>What is a callback module?</p>
"	"<p>It's a module that is passed by name to some generic code (behaviour) that executes some callbacks on the module.</p>
"	
"<p>What is the difference between OTP app and Mix project?</p>
"	"<div>
<div>
<div>
<div>
<div>
<p>An OTP application is a <strong>runtime</strong> <strong>construct</strong>: a resource file that’s dynamically interpreted by the corresponding OTP-specific code. When using mix, you describe some aspects of this file, and other aspects are derived from your code. But the application itself has meaning only at runtime.</p>
</div>
<div>
<p>In contrast, a mix project is a <strong>compile-time construct</strong>. In the mix.exs file, you describe your application and implement modules. The compilation process then produces an application resource file. </p>
</div>
</div>
</div>
</div>
</div>
"	
"<p>What does <code>Process.flag(:trap_exit, true) | process_flag(trap_exit, true)</code> does?</p>
"	"<p>When trap_exit is set to true, exit signals arriving to a process are converted to {'EXIT', From, Reason} messages, which can be received as ordinary messages. If trap_exit is set to false, the process exits if it receives an exit signal other than normal and the exit signal is propagated to its linked processes. Application processes are normally not to trap exits.</p>
"	
"<p>What is the output of the following and why?</p>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex&gt;Atom == Elixir.Atom</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
"	"<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>true</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
"	
"<p>List <code>cowboy</code> behaviors (6).</p>
"	"<ul>
<li><code>cowboy_handler</code> - Plain HTTP handlers</li>
<li><code>cowboy_loop</code> - Loop handling</li>
<li><code>cowboy_middleware</code> - Middlewares</li>
<li><code>cowboy_rest</code> - REST handlers</li>
<li><code>cowboy_stream</code> - Stream handlers</li>
<li><code>cowboy_websocket</code> - Websocket handlers</li>
</ul>
"	
"<p>How to check number of processes in the system?</p>
"	"<p><code>:erlang.system_info(:process_count)</code></p>
"	
"<p>Explain how <code>receive</code> works under the hood.</p>
"	"<ol type=""1"">
<li>We we enter a receive statement, we start a timer (but only if an after section is present in the expression).</li>
<li>Take the first message in the mailbox and try to match it against Pattern1, Pattern2, and so on. If the match succeeds, the message is removed from the mailbox, and the expressions following the pattern are evaluated.</li>
<li>If none of the patterns in the receive statement matches the first message and in the mailbox, then the first message is removed from the mailbox and put into a ""save queue"". The second message in the mailbox is then tried. This procedure is repeated until a matching message is found or until all the messages in the mailbox have been examined. If none of the messages in the mailbox matches, then the process is suspended and will be rescheduled for execution the next time a new message is put in the mailbox.</li>
<li>When a new message arrives, the messages in the save queue are not rematched; only the new message is matched.</li>
<li>As soon as a message has been matched, then all messages that have been put into a save queue are reentered into the mailbox in the order in which they arrived at the process. If a timer was set, it is cleared.</li>
<li>If the timer elapses when we are waiting for a message, then evalaute the expressions ExpressionsTimeout and put any saved messages back into the mailbox in the order in which they arrived at the process.</li>
</ol>
"	
"<p>How do you parse commandline arguments in Elixir?</p>
"	"<p><code>OptionsParser.parse(argv, options\\[])</code> parses argv into a keyword list.</p>
<p>The following options are supported:<br />
- :switches or :strict - see the “Switch definitions” section below<br />
- :allow_nonexistent_atoms - see the “Parsing dynamic switches” section below<br />
- :aliases - see the “Aliases” section below</p>
<p>It returns a three-element tuple with the form <code>{parsed, args, invalid}</code>, where:<br />
1. <em>parsed</em> is a keyword list of parsed switches with <code>{switch_name, value}</code> tuples in it; switch_name is the atom representing the switch name while value is the value for that switch parsed according to opts<br />
2. <em>args</em> is a list of the remaining arguments in argv as strings<br />
3. <em>invalid</em> is a list of invalid options as {option_name, value} where option_name is the raw option and value is nil if the option wasn’t expected or the string value if the value didn’t have the expected type for the corresponding option</p>
<p>Let's say you need to parse the command line:<br />
<code>&gt;myprogram --user mike@github.com --project elixir-lang --issues 10</code></p>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>iex&gt; argv = [&quot;-u&quot;,&quot;mike@github.com&quot;,&quot;--project&quot;, &quot;elixir-lang&quot;, &quot;--issues&quot;, &quot;9&quot;] [&quot;-u&quot;, &quot;mike@github.com&quot;, &quot;--project&quot;, &quot;elixir-lang&quot;, &quot;--issues&quot;, &quot;9&quot;] iex(60)&gt; OptionParser.parse(argv, switches: [ user: :string, project: :string, issues: :integer], aliases: [ u: :user, p: :project, i: :issues ]) {[user: &quot;mike@github.com&quot;, project: &quot;elixir-lang&quot;, issues: 9], [], []} </code></pre>
</div>
"	
"<p>What is the Shell command to list Erlang nodes and their listening ports?</p>
"	"<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>% epmd -names epmd: up and running on po
rt 4369 with data: name node3 at port 61317 name node2 at port 61315</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>Remember that epmd is a OS process that gets started when a first BEAM instance started on a computer</p>
"	
"<p>How to compile Erlang code?</p>
"	"<p><code>erlc flags file.erl</code> from command line, <code>compile:file(FileName)</code> from erl or in a module or <code>c(...)</code> from erl.</p>
"	
"<p>List and explain all (9) Ecto's mix tasks.</p>
"	"<ul>
<li><code>mix ecto.create</code> - Creates the repository storage</li>
<li><code>mix ecto.drop</code> - Drops the repository storage</li>
<li><code>mix ecto.dump</code> - Dumps the repository database structure</li>
<li><code>mix ecto.gen.migration</code> - Generates a new migration for the repo</li>
<li><code>mix ecto.gen.repo</code> - Generates a new repository</li>
<li><code>mix ecto.load</code> - Loads previously dumped database structure</li>
<li><code>mix ecto.migrate</code> - Runs the repository migrations</li>
<li><code>mix ecto.migrations</code> - Displays the repository migration status</li>
<li><code>mix ecto.rollback</code> - Rolls back the repository migrations</li>
</ul>
"	
"<p>How to start/configure Phoenix in a regular OTP app?</p>
"	"<p>Phoenix is started by adding <code>Endpoint</code> callback module to app's supervisor. For example:<br />
<br />
</p>
<pre><code>children = [BlogWeb.Endpoint] 
opts = [strategy: :one_for_one, name: Blog.Supervisor] 
Supervisor.start_link(children, opts)</code></pre>
"	
